txt,txt.1,num,num.1,num.2
asthma,pleural disease,1,1,0.638877425
asthma,respiratory system disease,1,1,0.630392632
asthma,bronchitis,1,1,0.75009996
asthma,lung disease,1,1,0.638877425
asthma,bronchiectasis,1,1,0.75009996
acute pancreatitis,pancreatitis,1,1,0.866052293
immune system disease,co-trimoxazole allergy,1,1,0.623084528
immune system disease,sodium aurothiomalate allergy,1,1,0.623084528
immune system disease,hypersensitivity reaction disease,1,1,0.823943662
immune system disease,sarcoidosis,1,1,0.61702662
immune system disease,splenic sequestration,1,1,0.630392632
immune system disease,reproductive system disease,1,1,0.615384615
immune system disease,respiratory system disease,1,1,0.615384615
immune system disease,musculoskeletal system disease,1,1,0.615384615
immune system disease,splenic disease,1,1,0.716624685
immune system disease,malignant histiocytic disease,1,1,0.623084528
immune system disease,autoimmune disease,1,1,0.823943662
immune system disease,lymphatic system disease,1,1,0.828767123
immune system disease,hypersensitivity vasculitis,1,1,0.61702662
immune system disease,lymph node disease,1,1,0.716624685
pulmonary tuberculosis,tuberculosis,1,1,0.657929013
pulmonary tuberculosis,lung disease,1,1,0.667668459
pulmonary tuberculosis,bacterial pneumonia,1,1,0.650524872
adenocarcinoma,squamous cell carcinoma,1,1,0.772313297
adenocarcinoma,neuroendocrine carcinoma,1,1,0.761723218
adenocarcinoma,melanoma,1,1,0.656188605
adenocarcinoma,transitional cell carcinoma,1,1,0.772313297
adenocarcinoma,sarcomatoid carcinoma,1,1,0.761723218
adenocarcinoma,large cell carcinoma,1,1,0.761723218
adenocarcinoma,adenosquamous carcinoma,1,1,0.698795181
adenocarcinoma,esophagus adenocarcinoma,1,1,0.631615278
adenocarcinoma,pleomorphic carcinoma,1,1,0.674163998
adenocarcinoma,inflammatory breast carcinoma,1,1,0.637323744
invasive ductal carcinoma,breast cancer,1,1,0.767260851
invasive ductal carcinoma,malignant breast melanoma,1,1,0.669860574
lobular neoplasia,in situ carcinoma,1,1,0.629963899
substance abuse,opioid abuse,1,1,0.841611759
substance abuse,alcohol use disorder,1,1,0.841611759
substance abuse,cannabis abuse,1,1,0.841611759
acute kidney failure,obstructive nephropathy,1,1,0.624946421
acute kidney failure,kidney failure,1,1,0.866052293
acute kidney failure,nephritis,1,1,0.624946421
acute kidney failure,kidney disease,1,1,0.746963563
acute kidney failure,proteinuria,1,1,0.624946421
acute kidney failure,end stage renal disease,1,1,0.648791844
acute kidney failure,chronic kidney disease,1,1,0.741842214
submucosal invasive colon adenocarcinoma,colorectal carcinoma,1,1,0.695574483
submucosal invasive colon adenocarcinoma,colon cancer,1,1,0.757181675
submucosal invasive colon adenocarcinoma,colorectal cancer,1,1,0.660969575
interstitial lung disease,pneumoconiosis,1,1,0.911246805
interstitial lung disease,respiratory failure,1,1,0.645565447
interstitial lung disease,ventilation pneumonitis,1,1,0.761714109
interstitial lung disease,bronchopulmonary dysplasia,1,1,0.645565447
interstitial lung disease,farmer's lung,1,1,0.761714109
interstitial lung disease,pulmonary systemic sclerosis,1,1,0.681158672
interstitial lung disease,malt worker's lung,1,1,0.761714109
interstitial lung disease,obstructive lung disease,1,1,0.645565447
interstitial lung disease,pulmonary fibrosis,1,1,0.911246805
interstitial lung disease,pulmonary immaturity,1,1,0.645565447
interstitial lung disease,pneumonia,1,1,0.645565447
interstitial lung disease,connective tissue disease,1,1,0.669946333
interstitial lung disease,lung disease,1,1,0.741962775
chronic obstructive pulmonary disease,pulmonary interstitial emphysema,1,1,0.792867727
chronic obstructive pulmonary disease,compensatory emphysema,1,1,0.792867727
chronic obstructive pulmonary disease,respiratory failure,1,1,0.658656472
chronic obstructive pulmonary disease,bronchopulmonary dysplasia,1,1,0.658656472
chronic obstructive pulmonary disease,obstructive lung disease,1,1,0.878091597
chronic obstructive pulmonary disease,pulmonary immaturity,1,1,0.658656472
chronic obstructive pulmonary disease,pneumonia,1,1,0.658656472
chronic obstructive pulmonary disease,lung disease,1,1,0.773678281
chronic obstructive pulmonary disease,pulmonary emphysema,1,1,0.883209005
small cell sarcoma,melanoma,1,1,0.638877425
skin squamous cell carcinoma,squamous cell carcinoma,1,1,0.631615278
skin squamous cell carcinoma,skin cancer,1,1,0.742951725
skin squamous cell carcinoma,clear cell basal cell carcinoma,1,1,0.76465026
skin squamous cell carcinoma,skin melanoma,1,1,0.679839005
C-P angle neurinoma,medulloblastoma non-WNT/non-SHH,1,1,0.663578939
myelitis,hemiplegia,1,1,0.631268437
myelitis,brain disease,1,1,0.638877425
ischemia,artery disease,1,1,0.721603563
ischemia,peripheral artery disease,1,1,0.624946421
ischemia,limb ischemia,1,1,0.866052293
ischemia,thrombosis,1,1,0.721603563
ischemia,venous insufficiency,1,1,0.631268437
ischemia,hypertension,1,1,0.624946421
ischemia,retinal vascular occlusion,1,1,0.624946421
ischemia,vascular disease,1,1,0.853629977
ischemia,brain ischemia,1,1,0.657929013
ischemia,renal artery disease,1,1,0.649298597
ischemia,coronary artery disease,1,1,0.624946421
ischemia,peripheral vascular disease,1,1,0.721603563
ischemia,Shwartzman phenomenon,1,1,0.624946421
ischemia,vasculitis,1,1,0.721603563
thymic carcinoma,chest wall lymphoma,1,1,0.619024311
bipolar disorder,depressive disorder,1,1,0.702522608
bipolar disorder,mood disorder,1,1,0.841611759
mood disorder,subjective cognitive decline,1,1,0.661246612
mood disorder,mild cognitive impairment,1,1,0.661246612
mood disorder,dementia,1,1,0.661246612
mood disorder,depressive disorder,1,1,0.841611759
mood disorder,anxiety disorder,1,1,0.661246612
mood disorder,psychotic disorder,1,1,0.661246612
mood disorder,bipolar disorder,1,1,0.841611759
frontal lobe epilepsy,brain disease,1,1,0.69924901
coronary artery disease,artery disease,1,1,0.866052293
coronary artery disease,peripheral artery disease,1,1,0.741842214
coronary artery disease,thrombosis,1,1,0.624946421
coronary artery disease,nonobstructive coronary artery disease,1,1,0.874568516
coronary artery disease,hypertension,1,1,0.741842214
coronary artery disease,coronary artery vasospasm,1,1,0.874568516
coronary artery disease,vascular disease,1,1,0.746963563
coronary artery disease,arteriosclerotic cardiovascular disease,1,1,0.648791844
coronary artery disease,renal artery disease,1,1,0.758033295
coronary artery disease,ischemia,1,1,0.624946421
coronary artery disease,peripheral vascular disease,1,1,0.624946421
coronary artery disease,aortic aneurysm,1,1,0.658656472
coronary artery disease,myocardial infarction,1,1,0.874568516
coronary artery disease,pulmonary hypertension,1,1,0.648791844
coronary artery disease,vasculitis,1,1,0.624946421
coronary artery disease,acute myocardial infarction,1,1,0.779214356
peripheral vascular disease,artery disease,1,1,0.721603563
peripheral vascular disease,peripheral artery disease,1,1,0.624946421
peripheral vascular disease,limb ischemia,1,1,0.624946421
peripheral vascular disease,thrombosis,1,1,0.721603563
peripheral vascular disease,venous insufficiency,1,1,0.631268437
peripheral vascular disease,hypertension,1,1,0.624946421
peripheral vascular disease,retinal vascular occlusion,1,1,0.866052293
peripheral vascular disease,vascular disease,1,1,0.853629977
peripheral vascular disease,renal artery disease,1,1,0.649298597
peripheral vascular disease,ischemia,1,1,0.721603563
peripheral vascular disease,coronary artery disease,1,1,0.624946421
peripheral vascular disease,Shwartzman phenomenon,1,1,0.624946421
peripheral vascular disease,vasculitis,1,1,0.721603563
carotid artery thrombosis,stroke,1,1,0.624946421
carotid artery thrombosis,vertebral artery occlusion,1,1,0.642998374
carotid artery thrombosis,carotid stenosis,1,1,0.75009996
carotid artery thrombosis,intracranial arterial disease,1,1,0.624946421
carotid artery thrombosis,cerebral arterial disease,1,1,0.654211176
carotid artery thrombosis,intracranial embolism,1,1,0.624946421
carotid artery thrombosis,cerebrovascular disease,1,1,0.70177635
systemic mastocytosis,cutaneous mastocytosis,1,1,0.63472647
systemic mastocytosis,leukopenia,1,1,0.624946421
cerebral arterial disease,artery disease,1,1,0.608401084
cerebral arterial disease,stroke,1,1,0.711316397
cerebral arterial disease,ischemic stroke,1,1,0.64468448
cerebral arterial disease,hemorrhagic stroke,1,1,0.64468448
cerebral arterial disease,vertebral artery occlusion,1,1,0.735256742
cerebral arterial disease,carotid stenosis,1,1,0.732104586
cerebral arterial disease,intracranial arterial disease,1,1,0.855658199
cerebral arterial disease,brain ischemia,1,1,0.668435013
cerebral arterial disease,carotid artery thrombosis,1,1,0.654211176
cerebral arterial disease,intracranial embolism,1,1,0.711316397
cerebral arterial disease,cerebrovascular disease,1,1,0.79330959
liver cancer,esophageal cancer,1,1,0.605234696
liver cancer,hepatocellular carcinoma,1,1,0.822162504
aortic aneurysm,artery disease,1,1,0.772763998
aortic aneurysm,peripheral artery disease,1,1,0.658656472
aortic aneurysm,hypertension,1,1,0.658656472
aortic aneurysm,vascular disease,1,1,0.677644373
aortic aneurysm,renal artery disease,1,1,0.67894621
aortic aneurysm,coronary artery disease,1,1,0.658656472
aortic aneurysm,abdominal aortic aneurysm,1,1,0.886269343
necrosis of pituitary,pituitary apoplexy,1,1,0.765956562
cutaneous mastocytosis,systemic mastocytosis,1,1,0.63472647
lung benign neoplasm,hemangioma of lung,1,1,0.751549878
lung benign neoplasm,benign pleural mesothelioma,1,1,0.672216441
lung benign neoplasm,lung clear cell-sugar-tumor,1,1,0.927544633
lung benign neoplasm,endobronchial leiomyoma,1,1,0.798025135
lung benign neoplasm,lung disease,1,1,0.642857143
plexopathy,multisystem proteinopathy,1,1,0.658656472
plexopathy,hemiplegia,1,1,0.624946421
plexopathy,Parkinson's disease,1,1,0.648791844
plexopathy,brain disease,1,1,0.632815778
pulmonary fibrosis,pneumoconiosis,1,1,0.82024734
pulmonary fibrosis,ventilation pneumonitis,1,1,0.677326645
pulmonary fibrosis,farmer's lung,1,1,0.677326645
pulmonary fibrosis,pulmonary systemic sclerosis,1,1,0.61221079
pulmonary fibrosis,malt worker's lung,1,1,0.677326645
pulmonary fibrosis,interstitial lung disease,1,1,0.911246805
pulmonary fibrosis,connective tissue disease,1,1,0.618138859
pulmonary fibrosis,lung disease,1,1,0.683098592
external ear disease,sensorineural hearing loss,1,1,0.670234416
external ear disease,acute infection of pinna,1,1,0.791304929
external ear disease,peripheral vertigo,1,1,0.606992966
pleural empyema,bronchial disease,1,1,0.638877425
pleural empyema,pleural disease,1,1,0.871027652
pleural empyema,respiratory system disease,1,1,0.630392632
pleural empyema,pneumothorax,1,1,0.75009996
pleural empyema,lung disease,1,1,0.638877425
central nervous system chondroma,benign ependymoma,1,1,0.691383009
central nervous system chondroma,brain angioma,1,1,0.630046786
central nervous system chondroma,perineural angioma,1,1,0.683330201
Shwartzman phenomenon,artery disease,1,1,0.624946421
Shwartzman phenomenon,thrombosis,1,1,0.624946421
Shwartzman phenomenon,vascular disease,1,1,0.746963563
Shwartzman phenomenon,ischemia,1,1,0.624946421
Shwartzman phenomenon,peripheral vascular disease,1,1,0.624946421
Shwartzman phenomenon,vasculitis,1,1,0.866052293
mediastinal lipomatosis,epidermal nevus,1,1,0.624946421
mediastinal lipomatosis,dermatitis,1,1,0.624946421
adrenal carcinoma,extra-adrenal pheochromocytoma,1,1,0.640000755
adrenal carcinoma,thyroid gland mixed medullary and follicular cell-derived carcinoma,1,1,0.633488493
tuberculosis,early yaws,1,1,0.613003096
tuberculosis,typhus,1,1,0.711316397
tuberculosis,relapsing fever,1,1,0.711316397
tuberculosis,pulmonary tuberculosis,1,1,0.657929013
tuberculosis,multidrug-resistant tuberculosis,1,1,0.86178682
bladder urothelial carcinoma,urinary bladder cancer,1,1,0.742951725
bladder urothelial carcinoma,transitional cell carcinoma,1,1,0.631615278
bladder urothelial carcinoma,bladder carcinoma,1,1,0.885656787
bladder carcinoma,urinary bladder cancer,1,1,0.826822621
bladder carcinoma,regional ureteric cancer,1,1,0.633488493
bladder carcinoma,bladder urothelial carcinoma,1,1,0.885656787
bladder carcinoma,renal cell carcinoma,1,1,0.633488493
multidrug-resistant tuberculosis,typhus,1,1,0.613003096
multidrug-resistant tuberculosis,relapsing fever,1,1,0.613003096
multidrug-resistant tuberculosis,tuberculosis,1,1,0.86178682
sarcomatoid carcinoma,squamous cell carcinoma,1,1,0.761723218
sarcomatoid carcinoma,neuroendocrine carcinoma,1,1,0.75009996
sarcomatoid carcinoma,melanoma,1,1,0.638877425
sarcomatoid carcinoma,transitional cell carcinoma,1,1,0.761723218
sarcomatoid carcinoma,adenocarcinoma,1,1,0.761723218
sarcomatoid carcinoma,large cell carcinoma,1,1,0.75009996
sarcomatoid carcinoma,adenosquamous carcinoma,1,1,0.685591089
sarcomatoid carcinoma,pleomorphic carcinoma,1,1,0.878091597
muscle cancer,well-differentiated liposarcoma,1,1,0.617208847
prostate sarcoma,prostate cancer,1,1,0.845064413
heart valve disease,cardiomyopathy,1,1,0.768089054
heart valve disease,atrioventricular block,1,1,0.681006198
heart valve disease,second-degree atrioventricular block,1,1,0.613503991
heart valve disease,left ventricular failure,1,1,0.681006198
heart valve disease,nonbacterial thrombotic endocarditis,1,1,0.61790005
heart valve disease,atrial fibrillation,1,1,0.681006198
heart valve disease,cardiac arrest,1,1,0.681006198
heart valve disease,heart conduction disease,1,1,0.768089054
heart valve disease,heart disease,1,1,0.881404175
heart valve disease,pulmonary valve insufficiency,1,1,0.802866755
heart valve disease,congestive heart failure,1,1,0.768089054
heart valve disease,myocarditis,1,1,0.629744438
heart valve disease,acute pulmonary heart disease,1,1,0.613503991
heart valve disease,Cor pulmonale,1,1,0.681006198
liver disease,hepatic infarction,1,1,0.678683386
liver disease,hepatitis C,1,1,0.61654346
liver disease,viral hepatitis,1,1,0.659709619
liver disease,hepatitis B,1,1,0.61654346
liver disease,drug-induced hepatitis,1,1,0.773678281
liver disease,hepatitis,1,1,0.871027652
liver disease,hepatitis E,1,1,0.61654346
liver disease,liver cirrhosis,1,1,0.871027652
skin cancer,skin squamous cell carcinoma,1,1,0.742951725
skin cancer,clear cell basal cell carcinoma,1,1,0.753618906
skin cancer,skin melanoma,1,1,0.826822621
autoimmune disease,hypersensitivity reaction disease,1,1,0.675324675
autoimmune disease,Graves' disease,1,1,0.682952183
autoimmune disease,autoimmune hepatitis,1,1,0.682952183
autoimmune disease,immune system disease,1,1,0.823943662
autoimmune disease,myasthenia gravis,1,1,0.682952183
autoimmune disease,lymphatic system disease,1,1,0.683544304
scleroderma,bone disease,1,1,0.632815778
scleroderma,limited scleroderma,1,1,0.779214356
scleroderma,pulmonary systemic sclerosis,1,1,0.64484764
scleroderma,musculoskeletal system disease,1,1,0.623084528
scleroderma,connective tissue disease,1,1,0.746963563
scleroderma,localized scleroderma,1,1,0.874568516
pulmonary immaturity,respiratory failure,1,1,0.75009996
pulmonary immaturity,pulmonary edema,1,1,0.658656472
pulmonary immaturity,bronchopulmonary dysplasia,1,1,0.75009996
pulmonary immaturity,bronchial disease,1,1,0.638877425
pulmonary immaturity,pleural disease,1,1,0.638877425
pulmonary immaturity,respiratory system disease,1,1,0.630392632
pulmonary immaturity,obstructive lung disease,1,1,0.75009996
pulmonary immaturity,idiopathic interstitial pneumonia,1,1,0.658656472
pulmonary immaturity,interstitial lung disease,1,1,0.645565447
pulmonary immaturity,chronic obstructive pulmonary disease,1,1,0.658656472
pulmonary immaturity,toxic pneumonitis,1,1,0.658656472
pulmonary immaturity,pneumonia,1,1,0.75009996
pulmonary immaturity,pulmonary artery disease,1,1,0.603021536
pulmonary immaturity,lung disease,1,1,0.871027652
pulmonary immaturity,pulmonary eosinophilia,1,1,0.603021536
gait apraxia,finger agnosia,1,1,0.65485631
gait apraxia,pain agnosia,1,1,0.65485631
clear cell basal cell carcinoma,skin squamous cell carcinoma,1,1,0.76465026
clear cell basal cell carcinoma,skin cancer,1,1,0.753618906
clear cell basal cell carcinoma,skin melanoma,1,1,0.67869105
cervical cancer,parametrium malignant neoplasm,1,1,0.764453154
cervical cancer,endometrial cancer,1,1,0.782793374
cervical cancer,ovarian cancer,1,1,0.628698622
malignant breast melanoma,breast cancer,1,1,0.905446293
malignant breast melanoma,invasive ductal carcinoma,1,1,0.669860574
myasthenia gravis,autoimmune peripheral neuropathy,1,1,0.665421724
myasthenia gravis,multiple sclerosis,1,1,0.630404463
myasthenia gravis,autoimmune disease,1,1,0.682952183
stomach diverticulosis,Dieulafoy lesion,1,1,0.721603563
intracranial embolism,stroke,1,1,0.81601413
intracranial embolism,ischemic stroke,1,1,0.740340673
intracranial embolism,hemorrhagic stroke,1,1,0.740340673
intracranial embolism,vertebral artery occlusion,1,1,0.699951992
intracranial embolism,carotid stenosis,1,1,0.709412337
intracranial embolism,vertebrobasilar insufficiency,1,1,0.647951563
intracranial embolism,intracranial arterial disease,1,1,0.81601413
intracranial embolism,vascular disease,1,1,0.612504611
intracranial embolism,brain ischemia,1,1,0.760076775
intracranial embolism,carotid artery thrombosis,1,1,0.624946421
intracranial embolism,cerebral arterial disease,1,1,0.711316397
intracranial embolism,cerebrovascular disease,1,1,0.908918683
intracranial embolism,brain disease,1,1,0.678683386
acneiform dermatitis,epidermal nevus,1,1,0.624946421
acneiform dermatitis,dermatitis,1,1,0.866052293
hepatitis E,hepatitis C,1,1,0.821919057
hepatitis E,viral hepatitis,1,1,0.912162846
hepatitis E,hepatitis B,1,1,0.821919057
hepatitis E,hepatitis,1,1,0.693044335
hepatitis E,liver disease,1,1,0.61654346
macular degeneration,hypertensive retinopathy,1,1,0.635311359
macular degeneration,retinal edema,1,1,0.635311359
macular degeneration,eye degenerative disease,1,1,0.732016083
renal cell carcinoma,bladder carcinoma,1,1,0.633488493
renal cell carcinoma,childhood kidney cell carcinoma,1,1,0.927374899
childhood kidney cell carcinoma,renal cell carcinoma,1,1,0.927374899
sarcomatoid mesothelioma,melanoma,1,1,0.638877425
large cell carcinoma,squamous cell carcinoma,1,1,0.761723218
large cell carcinoma,neuroendocrine carcinoma,1,1,0.75009996
large cell carcinoma,melanoma,1,1,0.638877425
large cell carcinoma,transitional cell carcinoma,1,1,0.761723218
large cell carcinoma,adenocarcinoma,1,1,0.761723218
large cell carcinoma,sarcomatoid carcinoma,1,1,0.75009996
large cell carcinoma,adenosquamous carcinoma,1,1,0.685591089
large cell carcinoma,pleomorphic carcinoma,1,1,0.658656472
Ludwig's angina,erythema nodosum,1,1,0.641833811
Ludwig's angina,connective tissue disease,1,1,0.642857143
focal embolic glomerulonephritis,glomerulosclerosis,1,1,0.756030916
focal embolic glomerulonephritis,interstitial nephritis,1,1,0.648791844
focal embolic glomerulonephritis,nephritis,1,1,0.765956562
focal embolic glomerulonephritis,membranous glomerulonephritis,1,1,0.756030916
focal embolic glomerulonephritis,kidney disease,1,1,0.6675242
adenosquamous carcinoma,squamous cell carcinoma,1,1,0.89242685
adenosquamous carcinoma,neuroendocrine carcinoma,1,1,0.685591089
adenosquamous carcinoma,melanoma,1,1,0.6025878
adenosquamous carcinoma,transitional cell carcinoma,1,1,0.698795181
adenosquamous carcinoma,adenocarcinoma,1,1,0.698795181
adenosquamous carcinoma,sarcomatoid carcinoma,1,1,0.685591089
adenosquamous carcinoma,large cell carcinoma,1,1,0.685591089
adenosquamous carcinoma,head and neck squamous cell carcinoma,1,1,0.652406417
adenosquamous carcinoma,pleomorphic carcinoma,1,1,0.604625009
benign ependymoma,central nervous system chondroma,1,1,0.691383009
benign ependymoma,brain angioma,1,1,0.64126088
benign ependymoma,perineural angioma,1,1,0.621005562
hemangioma of lung,lung benign neoplasm,1,1,0.751549878
hemangioma of lung,lung clear cell-sugar-tumor,1,1,0.685031786
hemangioma of lung,endobronchial leiomyoma,1,1,0.653836265
hemangioma of lung,perineural angioma,1,1,0.601887105
esophagus adenocarcinoma,esophageal carcinoma,1,1,0.887711103
esophagus adenocarcinoma,adenocarcinoma,1,1,0.631615278
esophagus adenocarcinoma,esophageal cancer,1,1,0.742951725
adenocarcinoma in situ,pulmonary adenocarcinoma in situ,1,1,0.602886448
adenocarcinoma in situ,in situ carcinoma,1,1,0.841611759
adenocarcinoma in situ,lung carcinoma in situ,1,1,0.702522608
pancreatitis,gastrin secretion abnormality,1,1,0.631268437
pancreatitis,acute pancreatitis,1,1,0.866052293
thyroid gland disease,Riedel's fibrosing thyroiditis,1,1,0.746963563
thyroid gland disease,postsurgical hypothyroidism,1,1,0.746963563
thyroid gland disease,hypothyroidism,1,1,0.853629977
thyroid gland disease,thyroid cancer,1,1,0.600494234
thyroid gland disease,thyroiditis,1,1,0.853629977
thyroid gland disease,thyrotoxicosis,1,1,0.853629977
esophageal cancer,small intestine cancer,1,1,0.672273065
esophageal cancer,esophagus lymphoma,1,1,0.698618307
esophageal cancer,esophageal carcinoma,1,1,0.830291565
esophageal cancer,liver cancer,1,1,0.605234696
esophageal cancer,esophagus adenocarcinoma,1,1,0.742951725
esophageal cancer,upper lip cancer,1,1,0.605700379
esophageal cancer,colorectal cancer,1,1,0.624183834
esophageal cancer,neurofibroma of the esophagus,1,1,0.739728533
liver cirrhosis,drug-induced hepatitis,1,1,0.658656472
liver cirrhosis,hepatitis,1,1,0.75009996
liver cirrhosis,liver disease,1,1,0.871027652
mixed epithelial stromal tumour,melanoma,1,1,0.638877425
thoracic cancer,head and neck cancer,1,1,0.620811287
thoracic cancer,breast cancer,1,1,0.661654135
thoracic cancer,cardiovascular cancer,1,1,0.661654135
thoracic cancer,hematologic cancer,1,1,0.661654135
thoracic cancer,chest wall lymphoma,1,1,0.65581854
benign pleural mesothelioma,lung benign neoplasm,1,1,0.672216441
benign pleural mesothelioma,lung clear cell-sugar-tumor,1,1,0.620158357
benign pleural mesothelioma,endobronchial leiomyoma,1,1,0.607297966
chronic polyneuropathy,neuropathy,1,1,0.624946421
sleep disorder,sleep apnea,1,1,0.814540059
sleep disorder,obstructive sleep apnea,1,1,0.689740761
brain angioma,central nervous system chondroma,1,1,0.630046786
brain angioma,benign ependymoma,1,1,0.64126088
brain angioma,cerebrovascular disease,1,1,0.622779621
brain angioma,perineural angioma,1,1,0.8302006
schizoaffective disorder,psychotic disorder,1,1,0.841611759
schizoaffective disorder,schizophrenia,1,1,0.702522608
schizophrenia,psychotic disorder,1,1,0.841611759
schizophrenia,schizoaffective disorder,1,1,0.702522608
toxic pneumonitis,lymphoid interstitial pneumonia,1,1,0.672985215
toxic pneumonitis,respiratory failure,1,1,0.658656472
toxic pneumonitis,bronchopulmonary dysplasia,1,1,0.658656472
toxic pneumonitis,obstructive lung disease,1,1,0.658656472
toxic pneumonitis,idiopathic interstitial pneumonia,1,1,0.761977302
toxic pneumonitis,pulmonary immaturity,1,1,0.658656472
toxic pneumonitis,pneumonia,1,1,0.878091597
toxic pneumonitis,lung disease,1,1,0.773678281
toxic pneumonitis,bacterial pneumonia,1,1,0.654984274
pneumonia,lymphoid interstitial pneumonia,1,1,0.784756555
pneumonia,respiratory failure,1,1,0.75009996
pneumonia,pulmonary edema,1,1,0.658656472
pneumonia,bronchopulmonary dysplasia,1,1,0.75009996
pneumonia,bronchial disease,1,1,0.638877425
pneumonia,pleural disease,1,1,0.638877425
pneumonia,respiratory system disease,1,1,0.630392632
pneumonia,obstructive lung disease,1,1,0.75009996
pneumonia,idiopathic interstitial pneumonia,1,1,0.878091597
pneumonia,interstitial lung disease,1,1,0.645565447
pneumonia,chronic obstructive pulmonary disease,1,1,0.658656472
pneumonia,pulmonary immaturity,1,1,0.75009996
pneumonia,toxic pneumonitis,1,1,0.878091597
pneumonia,pulmonary artery disease,1,1,0.603021536
pneumonia,lung disease,1,1,0.871027652
pneumonia,bacterial pneumonia,1,1,0.750278378
pneumonia,pulmonary eosinophilia,1,1,0.603021536
head and neck squamous cell carcinoma,head and neck cancer,1,1,0.632790479
head and neck squamous cell carcinoma,squamous cell carcinoma,1,1,0.728116711
head and neck squamous cell carcinoma,adenosquamous carcinoma,1,1,0.652406417
kidney disease,glomerulosclerosis,1,1,0.6675242
kidney disease,paroxysmal nocturnal hemoglobinuria,1,1,0.6675242
kidney disease,obstructive nephropathy,1,1,0.853629977
kidney disease,calcium oxalate nephrolithiasis,1,1,0.746963563
kidney disease,interstitial nephritis,1,1,0.746963563
kidney disease,kidney failure,1,1,0.853629977
kidney disease,nephritis,1,1,0.853629977
kidney disease,membranous glomerulonephritis,1,1,0.6675242
kidney disease,acute kidney failure,1,1,0.746963563
kidney disease,focal embolic glomerulonephritis,1,1,0.6675242
kidney disease,proteinuria,1,1,0.853629977
kidney disease,end stage renal disease,1,1,0.6675242
kidney disease,chronic kidney disease,1,1,0.746963563
pleomorphic carcinoma,squamous cell carcinoma,1,1,0.674163998
pleomorphic carcinoma,neuroendocrine carcinoma,1,1,0.658656472
pleomorphic carcinoma,transitional cell carcinoma,1,1,0.674163998
pleomorphic carcinoma,adenocarcinoma,1,1,0.674163998
pleomorphic carcinoma,sarcomatoid carcinoma,1,1,0.878091597
pleomorphic carcinoma,large cell carcinoma,1,1,0.658656472
pleomorphic carcinoma,adenosquamous carcinoma,1,1,0.604625009
well-differentiated liposarcoma,muscle cancer,1,1,0.617208847
well-differentiated liposarcoma,inflammatory liposarcoma,1,1,0.914498813
proteinuria,paroxysmal nocturnal hemoglobinuria,1,1,0.765956562
proteinuria,obstructive nephropathy,1,1,0.721603563
proteinuria,calcium oxalate nephrolithiasis,1,1,0.624946421
proteinuria,interstitial nephritis,1,1,0.624946421
proteinuria,kidney failure,1,1,0.721603563
proteinuria,nephritis,1,1,0.721603563
proteinuria,acute kidney failure,1,1,0.624946421
proteinuria,kidney disease,1,1,0.853629977
proteinuria,chronic kidney disease,1,1,0.624946421
lung clear cell-sugar-tumor,lung benign neoplasm,1,1,0.927544633
lung clear cell-sugar-tumor,hemangioma of lung,1,1,0.685031786
lung clear cell-sugar-tumor,benign pleural mesothelioma,1,1,0.620158357
lung clear cell-sugar-tumor,endobronchial leiomyoma,1,1,0.721558371
lung clear cell-sugar-tumor,lung disease,1,1,0.606956788
myocardial infarction,artery disease,1,1,0.765956562
myocardial infarction,peripheral artery disease,1,1,0.648791844
myocardial infarction,nonobstructive coronary artery disease,1,1,0.756030916
myocardial infarction,hypertension,1,1,0.648791844
myocardial infarction,coronary artery vasospasm,1,1,0.756030916
myocardial infarction,vascular disease,1,1,0.6675242
myocardial infarction,renal artery disease,1,1,0.670234416
myocardial infarction,coronary artery disease,1,1,0.874568516
myocardial infarction,acute myocardial infarction,1,1,0.880639543
congestive heart failure,cardiomyopathy,1,1,0.763705104
congestive heart failure,atrioventricular block,1,1,0.67508355
congestive heart failure,second-degree atrioventricular block,1,1,0.606428938
congestive heart failure,left ventricular failure,1,1,0.883958411
congestive heart failure,nonbacterial thrombotic endocarditis,1,1,0.610986466
congestive heart failure,atrial fibrillation,1,1,0.67508355
congestive heart failure,cardiac arrest,1,1,0.883958411
congestive heart failure,heart conduction disease,1,1,0.763705104
congestive heart failure,heart disease,1,1,0.879110251
congestive heart failure,pulmonary valve insufficiency,1,1,0.616537062
congestive heart failure,heart valve disease,1,1,0.768089054
congestive heart failure,myocarditis,1,1,0.623256466
congestive heart failure,acute pulmonary heart disease,1,1,0.794061653
congestive heart failure,Cor pulmonale,1,1,0.883958411
congestive heart failure,pulmonary embolism and infarction,1,1,0.723943927
pulmonary artery disease,artery disease,1,1,0.69074757
pulmonary artery disease,respiratory failure,1,1,0.603021536
pulmonary artery disease,bronchopulmonary dysplasia,1,1,0.603021536
pulmonary artery disease,obstructive lung disease,1,1,0.603021536
pulmonary artery disease,renal artery disease,1,1,0.618001856
pulmonary artery disease,pulmonary immaturity,1,1,0.603021536
pulmonary artery disease,pneumonia,1,1,0.603021536
pulmonary artery disease,lung disease,1,1,0.695845697
pulmonary artery disease,pulmonary embolism,1,1,0.914650134
malignant cystadenoma,melanoma,1,1,0.62372065
bronchitis,bronchial disease,1,1,0.871027652
bronchitis,pleural disease,1,1,0.638877425
bronchitis,respiratory system disease,1,1,0.630392632
bronchitis,asthma,1,1,0.75009996
bronchitis,lung disease,1,1,0.638877425
