txt,txt.1,num,num.1,num.2
myelitis,hemiplegia,1,1,0.6312684365781711
myelitis,subdural empyema,1,1,0.6312684365781711
myelitis,vascular myelopathy,1,1,0.7500999600159937
myelitis,demyelinating disease,1,1,0.6312684365781711
myelitis,brain disease,1,1,0.6388774246801486
tracheal disease,tracheal calcification,1,1,0.8710276516714817
tracheal disease,respiratory system disease,1,1,0.716624685138539
tracheal disease,nasal cavity disease,1,1,0.6461787302871007
aspiration pneumonitis,cryptogenic organizing pneumonia,1,1,0.672985215194415
aspiration pneumonitis,respiratory failure,1,1,0.6586564718732933
aspiration pneumonitis,bronchopulmonary dysplasia,1,1,0.6586564718732933
aspiration pneumonitis,pulmonary alveolar proteinosis,1,1,0.6586564718732933
aspiration pneumonitis,obstructive lung disease,1,1,0.6586564718732933
aspiration pneumonitis,idiopathic interstitial pneumonia,1,1,0.7619773021555336
aspiration pneumonitis,bronchiolitis,1,1,0.600127959053103
aspiration pneumonitis,pulmonary immaturity,1,1,0.6586564718732933
aspiration pneumonitis,pneumonia,1,1,0.8780915970976048
aspiration pneumonitis,lung disease,1,1,0.773678281161986
aspiration pneumonitis,bacterial pneumonia,1,1,0.654984273701778
ischemia,artery disease,1,1,0.7216035634743876
ischemia,peripheral artery disease,1,1,0.6249464209172738
ischemia,limb ischemia,1,1,0.8660522931847405
ischemia,thrombosis,1,1,0.7216035634743876
ischemia,Raynaud disease,1,1,0.6249464209172738
ischemia,hypertension,1,1,0.6249464209172738
ischemia,vascular disease,1,1,0.8536299765807963
ischemia,brain ischemia,1,1,0.6579290133507001
ischemia,renal artery disease,1,1,0.6492985971943889
ischemia,coronary artery disease,1,1,0.6249464209172738
ischemia,peripheral vascular disease,1,1,0.7216035634743876
ischemia,Shwartzman phenomenon,1,1,0.6249464209172738
ischemia,vasculitis,1,1,0.7216035634743876
thymoma,lymphoma,1,1,0.6081563615861681
thymoma,thymic carcinoma,1,1,0.8210421175295488
thymoma,thoracic cancer,1,1,0.6373564512497185
thymoma,chest wall lymphoma,1,1,0.6680753653812291
thymoma,mediastinal malignant lymphoma,1,1,0.6277244986922407
thymoma,reticulosarcoma,1,1,0.6527925249522192
thymic carcinoma,thymoma,1,1,0.8210421175295488
thymic carcinoma,chest wall lymphoma,1,1,0.6190243106542666
bipolar disorder,cognitive disorder,1,1,0.6897407611693327
bipolar disorder,depressive disorder,1,1,0.7025226082817706
bipolar disorder,mood disorder,1,1,0.841611758743031
mood disorder,subjective cognitive decline,1,1,0.6612466124661247
mood disorder,mild cognitive impairment,1,1,0.6612466124661247
mood disorder,dementia,1,1,0.6612466124661247
mood disorder,cognitive disorder,1,1,0.8145400593471809
mood disorder,depressive disorder,1,1,0.841611758743031
mood disorder,anxiety disorder,1,1,0.6612466124661247
mood disorder,psychotic disorder,1,1,0.6612466124661247
mood disorder,bipolar disorder,1,1,0.841611758743031
frontal lobe epilepsy,epilepsy,1,1,0.7847565548803822
frontal lobe epilepsy,brain disease,1,1,0.699249009986905
peripheral osteosarcoma,bone cancer,1,1,0.7457178973311694
peripheral osteosarcoma,synchronous multifocal osteogenic sarcoma,1,1,0.7027092809989184
coronary artery disease,artery disease,1,1,0.8660522931847405
coronary artery disease,peripheral artery disease,1,1,0.7418422139611731
coronary artery disease,thrombosis,1,1,0.6249464209172738
coronary artery disease,nonobstructive coronary artery disease,1,1,0.8745685156939873
coronary artery disease,hypertension,1,1,0.7418422139611731
coronary artery disease,vascular disease,1,1,0.7469635627530364
coronary artery disease,arteriosclerotic cardiovascular disease,1,1,0.6487918439431646
coronary artery disease,renal artery disease,1,1,0.7580332946186605
coronary artery disease,ischemia,1,1,0.6249464209172738
coronary artery disease,peripheral vascular disease,1,1,0.6249464209172738
coronary artery disease,aortic aneurysm,1,1,0.6586564718732933
coronary artery disease,myocardial infarction,1,1,0.8745685156939873
coronary artery disease,inferior myocardial infarction,1,1,0.7792143563656918
coronary artery disease,pulmonary hypertension,1,1,0.6487918439431646
coronary artery disease,vasculitis,1,1,0.6249464209172738
coronary artery disease,acute myocardial infarction,1,1,0.7792143563656918
peripheral vascular disease,artery disease,1,1,0.7216035634743876
peripheral vascular disease,peripheral artery disease,1,1,0.6249464209172738
peripheral vascular disease,limb ischemia,1,1,0.6249464209172738
peripheral vascular disease,thrombosis,1,1,0.7216035634743876
peripheral vascular disease,Raynaud disease,1,1,0.8660522931847405
peripheral vascular disease,hypertension,1,1,0.6249464209172738
peripheral vascular disease,vascular disease,1,1,0.8536299765807963
peripheral vascular disease,renal artery disease,1,1,0.6492985971943889
peripheral vascular disease,ischemia,1,1,0.7216035634743876
peripheral vascular disease,coronary artery disease,1,1,0.6249464209172738
peripheral vascular disease,Shwartzman phenomenon,1,1,0.6249464209172738
peripheral vascular disease,vasculitis,1,1,0.7216035634743876
carotid artery thrombosis,stroke,1,1,0.6249464209172739
carotid artery thrombosis,vertebral artery occlusion,1,1,0.6429983742695198
carotid artery thrombosis,carotid stenosis,1,1,0.7500999600159937
carotid artery thrombosis,intracranial arterial disease,1,1,0.6249464209172739
carotid artery thrombosis,cerebral arterial disease,1,1,0.6542111758947952
carotid artery thrombosis,intracranial thrombosis,1,1,0.8286285791342654
carotid artery thrombosis,intracranial embolism,1,1,0.6249464209172739
carotid artery thrombosis,occlusion precerebral artery,1,1,0.6249464209172739
carotid artery thrombosis,cerebrovascular disease,1,1,0.7017763499787406
vestibular disease,sensorineural hearing loss,1,1,0.7732056027287902
vestibular disease,inner ear disease,1,1,0.8844048235555226
inclusion body myositis,dermatomyositis,1,1,0.6742542695417137
inclusion body myositis,myositis,1,1,0.8806395428780958
inclusion body myositis,muscular atrophy,1,1,0.665790720058668
systemic mastocytosis,cutaneous mastocytosis,1,1,0.6347264695888549
systemic mastocytosis,leukopenia,1,1,0.6249464209172738
cerebral arterial disease,artery disease,1,1,0.60840108401084
cerebral arterial disease,stroke,1,1,0.7113163972286375
cerebral arterial disease,ischemic stroke,1,1,0.6446844798180784
cerebral arterial disease,vertebral artery occlusion,1,1,0.7352567421283005
cerebral arterial disease,carotid stenosis,1,1,0.7321045863694813
cerebral arterial disease,intracranial arterial disease,1,1,0.8556581986143187
cerebral arterial disease,brain ischemia,1,1,0.6684350132625995
cerebral arterial disease,carotid artery thrombosis,1,1,0.6542111758947952
cerebral arterial disease,intracranial thrombosis,1,1,0.6684350132625995
cerebral arterial disease,intracranial embolism,1,1,0.7113163972286375
cerebral arterial disease,occlusion precerebral artery,1,1,0.7113163972286375
cerebral arterial disease,cerebrovascular disease,1,1,0.7933095904350038
duodenal obstruction,inflammatory bowel disease,1,1,0.6312684365781711
duodenal obstruction,protein-losing enteropathy,1,1,0.6312684365781711
duodenal obstruction,intestinal perforation,1,1,0.6312684365781711
duodenal obstruction,duodenogastric reflux,1,1,0.7500999600159937
duodenal obstruction,chronic intestinal vascular insufficiency,1,1,0.6312684365781711
duodenal obstruction,bowel dysfunction,1,1,0.6312684365781711
placental site trophoblastic tumor,endometrial cancer,1,1,0.6923667171033333
placental site trophoblastic tumor,cervical cancer,1,1,0.6860183661283802
placental site trophoblastic tumor,choriocarcinoma of the testis,1,1,0.8572196158773615
aortic aneurysm,artery disease,1,1,0.7727639977377394
aortic aneurysm,peripheral artery disease,1,1,0.6586564718732933
aortic aneurysm,hypertension,1,1,0.6586564718732933
aortic aneurysm,vascular disease,1,1,0.6776443730447281
aortic aneurysm,renal artery disease,1,1,0.6789462097306819
aortic aneurysm,coronary artery disease,1,1,0.6586564718732933
aortic aneurysm,abdominal aortic aneurysm,1,1,0.8862693433100898
necrosis of pituitary,pituitary apoplexy,1,1,0.7659565615378214
cutaneous mastocytosis,systemic mastocytosis,1,1,0.6347264695888549
lung benign neoplasm,lung clear cell-sugar-tumor,1,1,0.927544632506376
lung benign neoplasm,hilar lung neoplasm,1,1,0.927544632506376
lung benign neoplasm,endobronchial leiomyoma,1,1,0.7980251346499104
lung benign neoplasm,lung disease,1,1,0.6428571428571429
plexopathy,multisystem proteinopathy,1,1,0.6586564718732933
plexopathy,Alzheimer's disease,1,1,0.6487918439431646
plexopathy,hemiplegia,1,1,0.6249464209172738
plexopathy,subdural empyema,1,1,0.6249464209172738
plexopathy,Huntington's disease,1,1,0.7418422139611731
plexopathy,Parkinson's disease,1,1,0.6487918439431646
plexopathy,demyelinating disease,1,1,0.6249464209172738
plexopathy,primary cerebellar degeneration,1,1,0.7418422139611731
plexopathy,brain disease,1,1,0.6328157784305498
pulmonary fibrosis,pneumoconiosis,1,1,0.820247339660627
pulmonary fibrosis,ventilation pneumonitis,1,1,0.677326644719653
pulmonary fibrosis,pulmonary systemic sclerosis,1,1,0.6122107902021204
pulmonary fibrosis,malt worker's lung,1,1,0.677326644719653
pulmonary fibrosis,interstitial lung disease,1,1,0.9112468048849756
pulmonary fibrosis,connective tissue disease,1,1,0.618138858596874
pulmonary fibrosis,lung disease,1,1,0.6830985915492958
pleural empyema,bronchial disease,1,1,0.6388774246801486
pleural empyema,respiratory system disease,1,1,0.6303926320891904
pleural empyema,pneumothorax,1,1,0.7500999600159937
pleural empyema,lung disease,1,1,0.6388774246801486
Shwartzman phenomenon,artery disease,1,1,0.6249464209172738
Shwartzman phenomenon,thrombosis,1,1,0.6249464209172738
Shwartzman phenomenon,vascular disease,1,1,0.7469635627530364
Shwartzman phenomenon,ischemia,1,1,0.6249464209172738
Shwartzman phenomenon,peripheral vascular disease,1,1,0.6249464209172738
Shwartzman phenomenon,vasculitis,1,1,0.8660522931847405
placental insufficiency,adhesions of uterus,1,1,0.6639010524698472
bronchus carcinoma,nasopharynx carcinoma,1,1,0.6058732612055642
mediastinal lipomatosis,epidermal nevus,1,1,0.6249464209172738
mediastinal lipomatosis,dermatitis,1,1,0.6249464209172738
adrenal carcinoma,extra-adrenal pheochromocytoma,1,1,0.640000755408251
adrenal carcinoma,thyroid gland mixed medullary and follicular cell-derived carcinoma,1,1,0.6334884934963241
Merkel cell carcinoma,basal cell carcinoma,1,1,0.8649466269069537
Merkel cell carcinoma,skin squamous cell carcinoma,1,1,0.8160141301148072
Merkel cell carcinoma,skin cancer,1,1,0.7823984526112188
Merkel cell carcinoma,clear cell basal cell carcinoma,1,1,0.8037289260944075
Merkel cell carcinoma,malignant dermis tumor,1,1,0.7085476943408694
Merkel cell carcinoma,skin melanoma,1,1,0.7117936224822726
papillary thyroid carcinoma,thyroid gland mixed medullary and follicular cell-derived carcinoma,1,1,0.6842634414746576
tuberculosis,early yaws,1,1,0.6130030959752323
tuberculosis,typhus,1,1,0.7113163972286375
tuberculosis,Mycobacterium avium complex disease,1,1,0.7113163972286375
tuberculosis,pulmonary tuberculosis,1,1,0.6579290133507001
tuberculosis,multidrug-resistant tuberculosis,1,1,0.8617868199911544
tuberculosis,gastrointestinal tuberculosis,1,1,0.6821910271586002
tuberculosis,secondary syphilis,1,1,0.6130030959752323
bladder urothelial carcinoma,urinary bladder cancer,1,1,0.742951725347481
multidrug-resistant tuberculosis,typhus,1,1,0.6130030959752323
multidrug-resistant tuberculosis,Mycobacterium avium complex disease,1,1,0.6130030959752323
multidrug-resistant tuberculosis,tuberculosis,1,1,0.8617868199911544
sarcomatoid carcinoma,squamous cell carcinoma,1,1,0.7617232176896683
sarcomatoid carcinoma,neuroendocrine carcinoma,1,1,0.7500999600159937
sarcomatoid carcinoma,melanoma,1,1,0.6388774246801486
sarcomatoid carcinoma,adenocarcinoma,1,1,0.7617232176896683
sarcomatoid carcinoma,papillary squamous carcinoma,1,1,0.6711762495302519
sarcomatoid carcinoma,large cell carcinoma,1,1,0.7500999600159937
sarcomatoid carcinoma,adenosquamous carcinoma,1,1,0.6855910887531441
sarcomatoid carcinoma,myoepithelial carcinoma,1,1,0.7500999600159937
sarcomatoid carcinoma,pleomorphic carcinoma,1,1,0.8780915970976048
fungal gastritis,herpetic gastritis,1,1,0.6072212011620323
gastrointestinal tuberculosis,tuberculosis,1,1,0.6821910271586002
skeletal muscle cancer,muscle cancer,1,1,0.9227059114518922
skeletal muscle cancer,inflammatory leiomyosarcoma,1,1,0.7226608051350321
muscle cancer,bone cancer,1,1,0.6365105008077545
muscle cancer,skeletal muscle cancer,1,1,0.9227059114518922
muscle cancer,inflammatory leiomyosarcoma,1,1,0.8033841139521212
muscle cancer,well-differentiated liposarcoma,1,1,0.6172088467288757
muscle cancer,Kaposi's sarcoma,1,1,0.6004951609273014
duodenogastric reflux,inflammatory bowel disease,1,1,0.6312684365781711
duodenogastric reflux,protein-losing enteropathy,1,1,0.6312684365781711
duodenogastric reflux,intestinal perforation,1,1,0.6312684365781711
duodenogastric reflux,duodenal obstruction,1,1,0.7500999600159937
duodenogastric reflux,chronic intestinal vascular insufficiency,1,1,0.6312684365781711
duodenogastric reflux,bowel dysfunction,1,1,0.6312684365781711
pancreatic adenocarcinoma,pancreatic cancer,1,1,0.7007013075373114
pancreatic adenocarcinoma,adenocarcinoma,1,1,0.6277123372597644
liver disease,hepatic veno-occlusive disease,1,1,0.6786833855799373
liver disease,hepatitis C,1,1,0.616543459546616
liver disease,viral hepatitis,1,1,0.6597096188747732
liver disease,hepatitis B,1,1,0.616543459546616
liver disease,drug-induced hepatitis,1,1,0.773678281161986
liver disease,hepatitis D,1,1,0.616543459546616
liver disease,granulomatous hepatitis,1,1,0.773678281161986
liver disease,hepatitis E,1,1,0.616543459546616
liver disease,liver cirrhosis,1,1,0.8710276516714817
gastrointestinal adenoma,gastric hemangioma,1,1,0.6156901688182721
gastrointestinal adenoma,thyroid adenoma,1,1,0.6033519553072626
gastrointestinal adenoma,squamous papillomatosis,1,1,0.712182061579652
spinal chordoma,bone cancer,1,1,0.789768527362275
secondary syphilis,typhus,1,1,0.6130030959752323
secondary syphilis,Mycobacterium avium complex disease,1,1,0.6130030959752323
secondary syphilis,tuberculosis,1,1,0.6130030959752323
secondary syphilis,cardiovascular syphilis,1,1,0.6404799079628564
skin cancer,basal cell carcinoma,1,1,0.7919204222492895
skin cancer,skin squamous cell carcinoma,1,1,0.742951725347481
skin cancer,Merkel cell carcinoma,1,1,0.7823984526112188
skin cancer,clear cell basal cell carcinoma,1,1,0.75361890555665
skin cancer,malignant dermis tumor,1,1,0.9227059114518922
skin cancer,skin melanoma,1,1,0.826822620940268
autoimmune disease,hypersensitivity reaction disease,1,1,0.6753246753246753
autoimmune disease,Graves' disease,1,1,0.682952182952183
autoimmune disease,autoimmune hepatitis,1,1,0.682952182952183
autoimmune disease,immune system disease,1,1,0.8239436619718311
autoimmune disease,myasthenia gravis,1,1,0.682952182952183
autoimmune disease,lymphatic system disease,1,1,0.6835443037974683
autoimmune disease,autoimmune thrombocytopenic purpura,1,1,0.6561908197312653
scleroderma,limited scleroderma,1,1,0.7792143563656918
scleroderma,pulmonary systemic sclerosis,1,1,0.6448476403949839
scleroderma,musculoskeletal system disease,1,1,0.6230845279288184
scleroderma,connective tissue disease,1,1,0.7469635627530364
scleroderma,localized scleroderma,1,1,0.8745685156939873
intracranial thrombosis,stroke,1,1,0.7600767754318619
intracranial thrombosis,ischemic stroke,1,1,0.6892093485827946
intracranial thrombosis,thrombosis,1,1,0.6579290133507001
intracranial thrombosis,vertebral artery occlusion,1,1,0.6561984297644647
intracranial thrombosis,carotid stenosis,1,1,0.6645060009115309
intracranial thrombosis,intracranial arterial disease,1,1,0.7600767754318619
intracranial thrombosis,brain ischemia,1,1,0.7113163972286375
intracranial thrombosis,carotid artery thrombosis,1,1,0.8286285791342654
intracranial thrombosis,cerebral arterial disease,1,1,0.6684350132625995
intracranial thrombosis,intracranial embolism,1,1,0.7600767754318619
intracranial thrombosis,occlusion precerebral artery,1,1,0.7600767754318619
intracranial thrombosis,cerebrovascular disease,1,1,0.8471882640586796
intracranial thrombosis,brain disease,1,1,0.6243191284844601
pulmonary immaturity,respiratory failure,1,1,0.7500999600159937
pulmonary immaturity,bronchopulmonary dysplasia,1,1,0.7500999600159937
pulmonary immaturity,bronchial disease,1,1,0.6388774246801486
pulmonary immaturity,pulmonary alveolar proteinosis,1,1,0.7500999600159937
pulmonary immaturity,respiratory system disease,1,1,0.6303926320891904
pulmonary immaturity,obstructive lung disease,1,1,0.7500999600159937
pulmonary immaturity,idiopathic interstitial pneumonia,1,1,0.6586564718732933
pulmonary immaturity,bronchiolitis,1,1,0.6819338422391859
pulmonary immaturity,interstitial lung disease,1,1,0.6455654467523905
pulmonary immaturity,chronic obstructive pulmonary disease,1,1,0.6586564718732933
pulmonary immaturity,aspiration pneumonitis,1,1,0.6586564718732933
pulmonary immaturity,pneumonia,1,1,0.7500999600159937
pulmonary immaturity,lung disease,1,1,0.8710276516714817
pulmonary immaturity,pulmonary eosinophilia,1,1,0.6030215364834459
clear cell basal cell carcinoma,basal cell carcinoma,1,1,0.9328263243424504
clear cell basal cell carcinoma,skin squamous cell carcinoma,1,1,0.7646502598261131
clear cell basal cell carcinoma,Merkel cell carcinoma,1,1,0.8037289260944075
clear cell basal cell carcinoma,skin cancer,1,1,0.75361890555665
clear cell basal cell carcinoma,malignant dermis tumor,1,1,0.6801760791417549
clear cell basal cell carcinoma,skin melanoma,1,1,0.6786910500852497
cervical cancer,endometrial cancer,1,1,0.7827933737498552
cervical cancer,ovarian cancer,1,1,0.6286986222512185
cervical cancer,placental site trophoblastic tumor,1,1,0.6860183661283802
cervical cancer,choriocarcinoma of the testis,1,1,0.6860183661283802
myasthenia gravis,multiple sclerosis,1,1,0.6304044630404463
myasthenia gravis,autoimmune disease,1,1,0.682952182952183
stomach diverticulosis,Dieulafoy lesion,1,1,0.7216035634743876
intracranial embolism,stroke,1,1,0.8160141301148072
intracranial embolism,ischemic stroke,1,1,0.7403406730369755
intracranial embolism,vertebral artery occlusion,1,1,0.699951992318771
intracranial embolism,carotid stenosis,1,1,0.7094123371357518
intracranial embolism,intracranial arterial disease,1,1,0.8160141301148072
intracranial embolism,vascular disease,1,1,0.6125046108447069
intracranial embolism,brain ischemia,1,1,0.7600767754318619
intracranial embolism,carotid artery thrombosis,1,1,0.6249464209172739
intracranial embolism,cerebral arterial disease,1,1,0.7113163972286375
intracranial embolism,intracranial thrombosis,1,1,0.7600767754318619
intracranial embolism,occlusion precerebral artery,1,1,0.8160141301148072
intracranial embolism,cerebrovascular disease,1,1,0.908918682599825
intracranial embolism,brain disease,1,1,0.6786833855799373
papillary squamous carcinoma,squamous cell carcinoma,1,1,0.887711103126123
papillary squamous carcinoma,neuroendocrine carcinoma,1,1,0.6711762495302519
papillary squamous carcinoma,adenocarcinoma,1,1,0.6855910887531442
papillary squamous carcinoma,sarcomatoid carcinoma,1,1,0.6711762495302519
papillary squamous carcinoma,large cell carcinoma,1,1,0.6711762495302519
papillary squamous carcinoma,adenosquamous carcinoma,1,1,0.7876316683656134
papillary squamous carcinoma,myoepithelial carcinoma,1,1,0.6711762495302519
papillary squamous carcinoma,head and neck squamous cell carcinoma,1,1,0.6400466336345089
acneiform dermatitis,epidermal nevus,1,1,0.6249464209172738
acneiform dermatitis,dermatitis,1,1,0.8660522931847405
acneiform dermatitis,subcorneal pustular dermatosis,1,1,0.6487918439431646
hepatitis E,hepatitis C,1,1,0.8219190572252425
hepatitis E,viral hepatitis,1,1,0.912162845867578
hepatitis E,hepatitis B,1,1,0.8219190572252425
hepatitis E,hepatitis D,1,1,0.8219190572252425
hepatitis E,liver disease,1,1,0.616543459546616
macular degeneration,preretinal fibrosis,1,1,0.8230021553145547
renal cell carcinoma,kidney hemangiopericytoma,1,1,0.7022230795196991
renal cell carcinoma,childhood kidney cell carcinoma,1,1,0.9273748989058592
childhood kidney cell carcinoma,kidney hemangiopericytoma,1,1,0.6606515092667286
childhood kidney cell carcinoma,renal cell carcinoma,1,1,0.9273748989058592
allergic rhinitis,nasal cavity disease,1,1,0.6501462075550517
hypokalemia,hypophosphatemia,1,1,0.6028864482163928
hypokalemia,calcium metabolism disease,1,1,0.7025226082817706
superior vena cava angiosarcoma,cardiovascular cancer,1,1,0.6921807565371922
large cell carcinoma,squamous cell carcinoma,1,1,0.7617232176896683
large cell carcinoma,neuroendocrine carcinoma,1,1,0.7500999600159937
large cell carcinoma,melanoma,1,1,0.6388774246801486
large cell carcinoma,adenocarcinoma,1,1,0.7617232176896683
large cell carcinoma,sarcomatoid carcinoma,1,1,0.7500999600159937
large cell carcinoma,papillary squamous carcinoma,1,1,0.6711762495302519
large cell carcinoma,adenosquamous carcinoma,1,1,0.6855910887531441
large cell carcinoma,myoepithelial carcinoma,1,1,0.7500999600159937
large cell carcinoma,pleomorphic carcinoma,1,1,0.6586564718732933
Ludwig's angina,connective tissue disease,1,1,0.6428571428571429
venous hemangioma,gastric hemangioma,1,1,0.7388133254484526
venous hemangioma,perineural angioma,1,1,0.7170183395779925
brain edema,La Crosse encephalitis,1,1,0.6357167062012878
brain edema,traumatic brain injury,1,1,0.7500999600159937
brain edema,Huntington's disease-like 1,1,1,0.6165370621388314
brain edema,complex cortical dysplasia with other brain malformations,1,1,0.7500999600159937
brain edema,Eastern equine encephalitis,1,1,0.6357167062012878
brain edema,hemiplegia,1,1,0.6312684365781711
brain edema,subdural empyema,1,1,0.6312684365781711
brain edema,pseudotumor cerebri,1,1,0.6586564718732933
brain edema,epilepsy,1,1,0.7500999600159937
brain edema,cerebral palsy,1,1,0.7500999600159937
brain edema,demyelinating disease,1,1,0.6312684365781711
brain edema,movement disease,1,1,0.7500999600159937
brain edema,cerebrovascular disease,1,1,0.639624539054643
brain edema,brain disease,1,1,0.8710276516714817
brain edema,hypertensive encephalopathy,1,1,0.6586564718732933
brain edema,encephalitis,1,1,0.7500999600159937
movement disease,La Crosse encephalitis,1,1,0.6357167062012878
movement disease,traumatic brain injury,1,1,0.7500999600159937
movement disease,Huntington's disease-like 1,1,1,0.6165370621388314
movement disease,complex cortical dysplasia with other brain malformations,1,1,0.7500999600159937
movement disease,Eastern equine encephalitis,1,1,0.6357167062012878
movement disease,hemiplegia,1,1,0.6312684365781711
movement disease,subdural empyema,1,1,0.6312684365781711
movement disease,pseudotumor cerebri,1,1,0.6586564718732933
movement disease,epilepsy,1,1,0.7500999600159937
movement disease,cerebral palsy,1,1,0.7500999600159937
movement disease,demyelinating disease,1,1,0.6312684365781711
movement disease,brain edema,1,1,0.7500999600159937
movement disease,cerebrovascular disease,1,1,0.639624539054643
movement disease,brain disease,1,1,0.8710276516714817
movement disease,hypertensive encephalopathy,1,1,0.6586564718732933
movement disease,encephalitis,1,1,0.7500999600159937
adenosquamous carcinoma,squamous cell carcinoma,1,1,0.8924268502581756
adenosquamous carcinoma,neuroendocrine carcinoma,1,1,0.6855910887531441
adenosquamous carcinoma,melanoma,1,1,0.6025878003696858
adenosquamous carcinoma,adenocarcinoma,1,1,0.6987951807228915
adenosquamous carcinoma,sarcomatoid carcinoma,1,1,0.6855910887531441
adenosquamous carcinoma,papillary squamous carcinoma,1,1,0.7876316683656134
adenosquamous carcinoma,large cell carcinoma,1,1,0.6855910887531441
adenosquamous carcinoma,myoepithelial carcinoma,1,1,0.6855910887531441
adenosquamous carcinoma,head and neck squamous cell carcinoma,1,1,0.6524064171122994
adenosquamous carcinoma,pleomorphic carcinoma,1,1,0.604625008786111
myoepithelial carcinoma,squamous cell carcinoma,1,1,0.7617232176896683
myoepithelial carcinoma,neuroendocrine carcinoma,1,1,0.7500999600159937
myoepithelial carcinoma,melanoma,1,1,0.6388774246801486
myoepithelial carcinoma,adenocarcinoma,1,1,0.7617232176896683
myoepithelial carcinoma,sarcomatoid carcinoma,1,1,0.7500999600159937
myoepithelial carcinoma,papillary squamous carcinoma,1,1,0.6711762495302519
myoepithelial carcinoma,large cell carcinoma,1,1,0.7500999600159937
myoepithelial carcinoma,adenosquamous carcinoma,1,1,0.6855910887531441
myoepithelial carcinoma,pleomorphic carcinoma,1,1,0.6586564718732933
lymph node tuberculosis,lymph node disease,1,1,0.6467181467181468
anal carcinoma,small intestine cancer,1,1,0.6085735881654248
anal carcinoma,colon adenocarcinoma,1,1,0.6020046961680906
anal carcinoma,colorectal cancer,1,1,0.6433198140606082
esophagus adenocarcinoma,esophageal carcinoma,1,1,0.8877111031261227
esophagus adenocarcinoma,adenocarcinoma,1,1,0.6316152784169351
esophagus adenocarcinoma,esophageal cancer,1,1,0.742951725347481
esophagus adenocarcinoma,esophagus leiomyosarcoma,1,1,0.6267715210900374
adenocarcinoma in situ,pulmonary adenocarcinoma in situ,1,1,0.6028864482163928
adenocarcinoma in situ,in situ carcinoma,1,1,0.841611758743031
bone marrow cancer,lymphoma,1,1,0.6308871851040526
bone marrow cancer,"myeloid and lymphoid neoplasms with eosinophilia and abnormalities of PDGFRA, PDGFRB, and FGFR1",1,1,0.8550033510336651
bone marrow cancer,myeloid and lymphoid neoplasms associated with PDGFRA rearrangement,1,1,0.8004198381372168
bone marrow cancer,chronic neutrophilic leukemia,1,1,0.6356086023871075
bone marrow cancer,chronic leukemia,1,1,0.6916963551657991
bone marrow cancer,leukemia,1,1,0.7612551159618008
bone marrow cancer,essential thrombocythemia,1,1,0.8004198381372168
bone marrow cancer,hematologic cancer,1,1,0.8473541383989145
bone marrow cancer,acute myeloid leukemia,1,1,0.6356086023871075
bone marrow cancer,multiple myeloma,1,1,0.8123989840683445
pancreatitis,acute pancreatitis,1,1,0.8660522931847405
thyroid gland disease,thyrocalcitonin secretion disease,1,1,0.8536299765807963
thyroid gland disease,Riedel's fibrosing thyroiditis,1,1,0.7469635627530364
thyroid gland disease,postsurgical hypothyroidism,1,1,0.7469635627530364
thyroid gland disease,hypothyroidism,1,1,0.8536299765807963
thyroid gland disease,thyroiditis,1,1,0.8536299765807963
thyroid gland disease,thyrotoxicosis,1,1,0.8536299765807963
thyroid gland disease,thyroid malformation,1,1,0.8536299765807963
adult pineal parenchymal tumor,neuroendocrine tumor,1,1,0.6711762495302519
esophageal cancer,small intestine cancer,1,1,0.6722730645560228
esophageal cancer,esophageal carcinoma,1,1,0.8302915646561319
esophageal cancer,esophagus adenocarcinoma,1,1,0.742951725347481
esophageal cancer,esophagus leiomyosarcoma,1,1,0.7823984526112188
esophageal cancer,colorectal cancer,1,1,0.6241838335779725
phencyclidine abuse,opioid abuse,1,1,0.7025226082817706
phencyclidine abuse,alcohol use disorder,1,1,0.7025226082817706
phencyclidine abuse,substance abuse,1,1,0.841611758743031
phencyclidine abuse,substance-related disorder,1,1,0.6897407611693327
mixed glioma,melanoma,1,1,0.6388774246801486
mixed glioma,mixed oligodendroglioma-astrocytoma,1,1,0.8780915970976048
liver cirrhosis,drug-induced hepatitis,1,1,0.6586564718732933
liver cirrhosis,granulomatous hepatitis,1,1,0.6586564718732933
liver cirrhosis,liver disease,1,1,0.8710276516714817
mixed epithelial stromal tumour,melanoma,1,1,0.6388774246801486
thoracic cancer,heart cancer,1,1,0.7551390568319226
thoracic cancer,head and neck cancer,1,1,0.6208112874779541
thoracic cancer,breast cancer,1,1,0.6616541353383459
thoracic cancer,cardiovascular cancer,1,1,0.6616541353383459
thoracic cancer,hematologic cancer,1,1,0.6616541353383459
thoracic cancer,thymoma,1,1,0.6373564512497185
thoracic cancer,heart leiomyosarcoma,1,1,0.6820665020749067
thoracic cancer,chest wall lymphoma,1,1,0.6558185404339251
thoracic cancer,mediastinal malignant lymphoma,1,1,0.6058670707945443
urinary tract obstruction,urinary system disease,1,1,0.8239436619718311
urinary tract obstruction,kidney disease,1,1,0.6835443037974683
inflammatory leiomyosarcoma,skeletal muscle cancer,1,1,0.7226608051350321
inflammatory leiomyosarcoma,muscle cancer,1,1,0.8033841139521212
heart leiomyosarcoma,heart cancer,1,1,0.8781781955212892
heart leiomyosarcoma,cardiovascular cancer,1,1,0.6820665020749067
heart leiomyosarcoma,thoracic cancer,1,1,0.6820665020749067
malignant dermis tumor,basal cell carcinoma,1,1,0.7213070361511035
